X_Position,Y_Position,X_Velocity,Y_Velocity
-392.37546205879244,-568.6349024059762,3.58351213423903,3.4868955797043353
-38.70975063834988,829.0315666073709,2.7706061820851167,4.162179883641712
927.0488292156706,4.5456875448017,3.735160176725153,3.32394020015501
-72.75428138135746,903.861823332058,2.8357101399490254,4.118100047617867
87.64885890509636,225.36643119754945,3.051838040760448,3.9605914423186124
37.55009746929848,703.7315256837006,3.198298213588563,3.8432913676894453
77.44929429451122,197.22954598755535,3.188273362896915,3.8516117358116446
440.8361179165113,-419.6280582511563,3.752438136588966,3.304422495848969
-75.49878870149877,896.4457589045971,2.799382145354598,4.1428805925671925
49.94471342074527,200.06780678054318,2.8155088330153575,4.131937803405624
